plt96,col96,row96,plt384,col384,row384,plt1536,col1536,row1536,gene,eck,jw,comment,flag,flag.comment
58,11,D,16,21,7,4,42,14,yqeG,ECK2843,JW2813,4_3,"",""
58,11,E,16,21,9,4,42,18,ygfO,ECK2878,JW2850,4_3,"",""
58,11,F,16,21,11,4,42,22,cmtA,ECK2928,JW2900,4_3,"",""
58,11,G,16,21,13,4,42,26,cmtB,ECK2929,JW2901,4_3,"",""
58,11,H,16,21,15,4,42,30,pitB,ECK2981,JW2955,4_3,"",""
58,12,A,16,23,1,4,46,2,exbD,ECK2998,JW2973,4_3,"",""
58,12,B,16,23,3,4,46,6,exbB,ECK2999,JW2974,5_0,"",""
58,12,C,16,23,5,4,46,10,exuT,ECK3084,JW3064,4_3,"",""
58,12,D,16,23,7,4,46,14,kbaZ,ECK3120,JW3101,4_3,"",""
58,12,E,16,23,9,4,46,18,agaS,ECK3124,JW3105,4_3,"",""
58,12,F,16,23,11,4,46,22,kbaY,ECK3125,JW3106,4_3,"",""
58,12,G,16,23,13,4,46,26,agaB,ECK3126,JW3107,4_3,"",""
58,12,H,16,23,15,4,46,30,agaC,ECK3127,JW3108,4_3,"",""
59,1,A,15,2,1,4,3,2,agaI,ECK3129,JW3110,4_3,"",""
59,1,B,15,2,3,4,3,6,mtr,ECK3149,JW3130,4_3,"",""
59,1,C,15,2,5,4,3,10,yrbF,ECK3184,JW3162,4_3,"",""
59,1,D,15,2,7,4,3,14,yhbG,ECK3190,JW3168,3_0,"",""
59,1,E,15,2,9,4,3,18,ptsN,ECK3193,JW3171,4_3,"",""
59,1,F,15,2,11,4,3,22,npr,ECK3195,JW3173,4_3,"",""
59,1,G,15,2,13,4,3,26,dcuD,ECK3216,JW3196,4_3,"",""
59,1,H,15,2,15,4,3,30,rsmB,ECK3275,JW3250,4_3,"",""
59,2,A,15,4,1,4,7,2,trkA,ECK3276,JW3251,4_3,"",""
59,2,B,15,4,3,4,7,6,mscL,ECK3277,JW3252,4_3,"",""
59,2,C,15,4,5,4,7,10,bfr,ECK3323,JW3298,4_3,"",""
59,2,D,15,4,7,4,7,14,kefB,ECK3338,JW3313,4_3,"",""
59,2,E,15,4,9,4,7,18,yheS,ECK3340,JW3315,4_3,"",""
59,2,F,15,4,11,4,7,22,feoA,ECK3395,JW3371,4_3,"",""
59,2,G,15,4,13,4,7,26,feoB,ECK3396,JW3372,4_3,"",""
59,2,H,15,4,15,4,7,30,gntT,ECK3402,JW5690,4_3,"",""
59,3,A,15,6,1,4,11,2,ugpE,ECK3435,JW3416,4_3,"",""
59,3,B,15,6,3,4,11,6,ugpA,ECK3436,JW3417,4_3,"",""
59,3,C,15,6,5,4,11,10,ugpB,ECK3437,JW3418,4_3,"",""
59,3,D,15,6,7,4,11,14,livG,ECK3439,JW3420,4_3,"",""
59,3,E,15,6,9,4,11,18,livM,ECK3440,JW3421,4_3,"",""
59,3,F,15,6,11,4,11,22,livH,ECK3441,JW3422,4_3,"",""
59,3,G,15,6,13,4,11,26,livK,ECK3442,JW3423,4_3,"",""
59,3,H,15,6,15,4,11,30,nikA,ECK3460,JW3441,4_3,"",""
59,4,A,15,8,1,4,15,2,nikC,ECK3462,JW3443,4_3,"",""
59,4,B,15,8,3,4,15,6,nikD,ECK3463,JW3444,4_3,"",""
59,4,C,15,8,5,4,15,10,nikE,ECK3464,JW3445,4_3,"",""
59,4,D,15,8,7,4,15,14,pitA,ECK3478,JW3460,4_1,"",""
59,4,E,15,8,9,4,15,18,dctA,ECK3513,JW3496,4_3,"",""
59,4,F,15,8,11,4,15,22,dppF,ECK3527,JW3509,4_3,"",""
59,4,G,15,8,13,4,15,26,dppD,ECK3528,JW3510,4_3,"",""
59,4,H,15,8,15,4,15,30,dppC,ECK3529,JW3511,4_3,"",""
59,5,A,15,10,1,4,19,2,dppB,ECK3530,JW3512,4_3,"",""
59,5,B,15,10,3,4,19,6,xylF,ECK3555,JW3538,4_3,"",""
59,5,C,15,10,5,4,19,10,xylG,ECK3556,JW3539,4_3,"",""
59,5,D,15,10,7,4,19,14,xylH,ECK3557,JW3540,4_3,"",""
59,5,E,15,10,9,4,19,18,mtlA,ECK3588,JW3573,4_3,"",""
59,5,F,15,10,11,4,19,22,gltS,ECK3643,JW3628,4_3,"",""
59,5,G,15,10,13,4,19,26,yicE,ECK3644,JW3629,4_3,"",""
59,5,H,15,10,15,4,19,30,uhpT,ECK3657,JW3641,4_3,"",""
59,6,A,15,12,1,4,23,2,caiF,ECK0035,JW0033,4_3,"",""
59,6,B,15,12,3,4,23,6,tbpA,ECK0069,JW0067,4_3,"",""
59,6,C,15,12,5,4,23,10,ilvI,ECK0079,JW0076,4_3,"",""
59,6,D,15,12,7,4,23,14,empty,empty,JW0139,1_1,"",""
59,6,E,15,12,9,4,23,18,afuC,ECK0264,JW0254,4_3,"",""
59,6,F,15,12,11,4,23,22,mhpC,ECK0346,JW0340,4_3,"",""
59,6,G,15,12,13,4,23,26,tauA,ECK0362,JW0357,4_3,"",""
59,6,H,15,12,15,4,23,30,phoA,ECK0378,JW0374,4_3,"",""
59,7,A,15,14,1,4,27,2,cyoE,ECK0422,JW0418,4_3,"",""
59,7,B,15,14,3,4,27,6,ybbW,ECK0504,JW0499,4_3,"",""
59,7,C,15,14,5,4,27,10,dsbG,ECK0598,JW0597,4_3,"",""
59,7,D,15,14,7,4,27,14,citE,ECK0609,JW0608,4_3,"",""
59,7,E,15,14,9,4,27,18,citC,ECK0611,JW0610,4_3,"",""
59,7,F,15,14,11,4,27,22,modF,ECK0749,JW0743,4_3,"",""
59,7,G,15,14,13,4,27,26,ybiH,ECK0785,JW0780,4_3,"",""
59,7,H,15,14,15,4,27,30,artJ,ECK0851,JW0844,4_3,"",""
59,8,A,15,16,1,4,31,2,ssuA,ECK0927,JW0919,4_3,"",""
59,8,B,15,16,3,4,31,6,msyB,ECK1037,JW1039,4_3,"",""
59,8,C,15,16,5,4,31,10,potB,ECK1111,JW1111,4_3,"",""
59,8,D,15,16,7,4,31,14,trmU,ECK1119,JW1119,4_1,"",""
59,8,E,15,16,9,4,31,18,pin,ECK1144,JW1144,4_3,"",""
59,8,F,15,16,11,4,31,22,trpC,ECK1256,JW1254,4_3,"",""
59,8,G,15,16,13,4,31,26,puuP,ECK1291,JW1289,4_3,"",""
59,8,H,15,16,15,4,31,30,pspF,ECK1298,JW1296,4_3,"",""
59,9,A,15,18,1,4,35,2,ycjM,ECK1304,JW1302,4_3,"",""
59,9,B,15,18,3,4,35,6,mppA,ECK1326,JW1322,4_3,"",""
59,9,C,15,18,5,4,35,10,feaB,ECK1382,JW1380,4_3,"",""
59,9,D,15,18,7,4,35,14,empty,empty,JW1386,1_1,"",""
59,9,E,15,18,9,4,35,18,mdoD,ECK1418,JW1420,4_3,"",""
59,9,F,15,18,11,4,35,22,yncB,ECK1443,JW5907,4_3,"",""
59,9,G,15,18,13,4,35,26,adhP,ECK1472,JW1474,4_3,"",""
59,9,H,15,18,15,4,35,30,ydeM,ECK1491,JW1492,4_3,"",""
59,10,A,15,20,1,4,39,2,exoX,ECK1845,JW1833,4_3,"",""
59,10,B,15,20,3,4,39,6,torZ,ECK1873,JW1861,4_3,"",""
59,10,C,15,20,5,4,39,10,cutC,ECK1875,JW1863,4_3,"",""
59,10,D,15,20,7,4,39,14,cheZ,ECK1882,JW1870,4_3,"",""
59,10,E,15,20,9,4,39,18,araH,ECK1897,JW1887,4_3,"",""
59,10,F,15,20,11,4,39,22,uvrC,ECK1912,JW1898,4_3,"",""
59,10,G,15,20,13,4,39,26,fliZ,ECK1920,JW1906,4_3,"",""
59,10,H,15,20,15,4,39,30,fliH,ECK1938,JW1924,4_3,"",""
59,11,A,15,22,1,4,43,2,fliR,ECK1948,JW1934,4_3,"",""
59,11,B,15,22,3,4,43,6,sbcB,ECK2005,JW1993,4_3,"",""
59,11,C,15,22,5,4,43,10,hisB,ECK2017,JW2004,4_3,"",""
59,11,D,15,22,7,4,43,14,hisA,ECK2510,JW2006,4_3,"",""
59,11,E,15,22,9,4,43,18,mrp,ECK2106,JW2100,4_3,"",""
59,11,F,15,22,11,4,43,22,yfaV,ECK2239,JW2240,4_3,"",""
59,11,G,15,22,13,4,43,26,pmrD,ECK2253,JW2254,4_3,"",""
59,11,H,15,22,15,4,43,30,menF,ECK2259,JW2260,4_3,"",""
59,12,A,15,24,1,4,47,2,elaC,ECK2262,JW2263,4_3,"",""
59,12,B,15,24,3,4,47,6,intS,ECK2343,JW2345,4_3,"",""
59,12,C,15,24,5,4,47,10,ddg,ECK2374,JW2375,4_3,"",""
59,12,D,15,24,7,4,47,14,cysW,ECK2418,JW2416,4_3,"",""
59,12,E,15,24,9,4,47,18,eutB,ECK2436,JW2434,4_3,"",""
59,12,F,15,24,11,4,47,22,eutG,ECK2448,JW2437,4_3,"",""
59,12,G,15,24,13,4,47,26,gcvR,ECK2475,JW2464,4_3,"",""
59,12,H,15,24,15,4,47,30,hyfA,ECK2477,JW2466,4_3,"",""
6,1,A,2,1,2,1,2,3,barA,ECK2780,JW2757,4_3,"",""
6,1,B,2,1,4,1,2,7,qseB,ECK3016,JW2993,4_3,"",""
6,1,C,2,1,6,1,2,11,qseC,ECK3017,JW2994,4_3,"",""
6,1,D,2,1,8,1,2,15,rpoN,ECK3191,JW3169,4_3,"",""
6,1,E,2,1,10,1,2,19,arcB,ECK3200,JW5536,4_3,"",""
6,1,F,2,1,12,1,2,23,ompR,ECK3392,JW3368,4_3,"",""
6,1,G,2,1,14,1,2,27,rpoZ,ECK3639,JW3624,4_3,"",""
6,1,H,2,1,16,1,2,31,uhpB,ECK3659,JW3643,4_3,"",""
6,2,A,2,3,2,1,6,3,uhpA,ECK3660,JW3644,4_3,"",""
6,2,B,2,3,4,1,6,7,glnG,ECK3861,JW3839,4_3,"",""
6,2,C,2,3,6,1,6,11,glnL,ECK3862,JW3840,4_3,"",""
6,2,D,2,3,8,1,6,15,cpxA,ECK3904,JW3882,4_3,"",""
6,2,E,2,3,10,1,6,19,cpxR,ECK3905,JW3883,4_3,"",""
6,2,F,2,3,12,1,6,23,zraS,ECK3995,JW3967,4_3,"",""
6,2,G,2,3,14,1,6,27,zraR,ECK3996,JW3968,4_3,"",""
6,2,H,2,3,16,1,6,31,basS,ECK4105,JW4073,5_0,"",""
6,3,A,2,5,2,1,10,3,basR,ECK4106,JW4074,4_3,"",""
6,3,B,2,5,4,1,10,7,dcuR,ECK4117,JW4085,4_3,"",""
6,3,C,2,5,6,1,10,11,dcuS,ECK4118,JW4086,4_3,"",""
6,3,D,2,5,8,1,10,15,creB,ECK4390,JW4361,5_0,"",""
6,3,E,2,5,10,1,10,19,creC,ECK4391,JW4362,4_3,"",""
6,3,F,2,5,12,1,10,23,arcA,ECK4393,JW4364,4_3,"",""
6,3,G,2,5,14,1,10,27,glgS,ECK3038,JW3021,4_3,"",""
6,3,H,2,5,16,1,10,31,empty,empty,JW1885,1_1,"",""
6,4,A,2,7,2,1,14,3,treA,ECK1185,JW1186,4_3,"",""
6,4,B,2,7,4,1,14,7,cpsB,ECK2043,JW2034,4_3,"",""
6,4,C,2,7,6,1,14,11,rbsB,ECK3745,JW3730,4_3,"",""
6,4,D,2,7,8,1,14,15,oppA,ECK1237,JW1235,4_3,"",""
6,4,E,2,7,10,1,14,19,yhaK,ECK3097,JW3077,4_3,"",""
6,4,F,2,7,12,1,14,23,rnt,ECK1648,JW1644,4_3,"",""
6,4,G,2,7,14,1,14,27,empty,empty,JW3133,1_1,"",""
6,4,H,2,7,16,1,14,31,pta,ECK2291,JW2294,5_0,"",""
6,5,A,2,9,2,1,18,3,poxB,ECK0862,JW0855,4_3,"",""
6,5,B,2,9,4,1,18,7,ldhA,ECK1377,JW1375,4_3,"",""
6,5,C,2,9,6,1,18,11,dld,ECK2126,JW2121,4_3,"",""
6,5,D,2,9,8,1,18,15,lldD,ECK3595,JW3580,4_3,"",""
6,5,E,2,9,10,1,18,19,pgm,ECK0676,JW0675,4_3,"",""
6,5,F,2,9,12,1,18,23,gltA,ECK0709,JW0710,4_3,"",""
6,5,G,2,9,14,1,18,27,cydB,ECK0722,JW0723,4_3,"",""
6,5,H,2,9,16,1,18,31,empty,empty,JW2881,1_1,"",""
6,6,A,2,11,2,1,22,3,tktA,ECK2930,JW5478,4_3,"",""
6,6,B,2,11,4,1,22,7,yfcT,ECK2331,JW2334,4_3,"",""
6,6,C,2,11,6,1,22,11,yfdF,ECK2339,JW2342,4_3,"",""
6,6,D,2,11,8,1,22,15,empty,empty,JW2348,1_1,"",""
6,6,E,2,11,10,1,22,19,cusA,ECK0567,JW0564,4_3,"",""
6,6,F,2,11,12,1,22,23,mipA,ECK1780,JW1771,4_3,"",""
6,6,G,2,11,14,1,22,27,fhuA,ECK0149,JW0146,4_3,"",""
6,6,H,2,11,16,1,22,31,pstB,ECK3718,JW3703,4_3,"",""
6,7,A,2,13,2,1,26,3,tsx,ECK0405,JW0401,4_3,"",""
6,7,B,2,13,4,1,26,7,yehB,ECK2102,JW2096,4_3,"",""
6,7,C,2,13,6,1,26,11,wcaA,ECK2053,JW2044,4_3,"",""
6,7,D,2,13,8,1,26,15,empty,empty,JW3016,1_1,"",""
6,7,E,2,13,10,1,26,19,empty,empty,JW3017,1_1,"",""
6,7,F,2,13,12,1,26,23,gspA,ECK3310,JW3285,4_3,"",""
6,7,G,2,13,14,1,26,27,hofQ,ECK3378,JW3354,4_3,"",""
6,7,H,2,13,16,1,26,31,yhiI,ECK3472,JW3454,4_3,"",""
6,8,A,2,15,2,1,30,3,aer,ECK3062,JW3043,4_3,"",""
6,8,B,2,15,4,1,30,7,tap,ECK1886,JW1874,4_3,"",""
6,8,C,2,15,6,1,30,11,empty,empty,JW3131,1_1,"",""
6,8,D,2,15,8,1,30,15,helD,ECK0953,JW0945,4_3,"",""
6,8,E,2,15,10,1,30,19,hrpA,ECK1406,JW5905,4_3,"",""
6,8,F,2,15,12,1,30,23,moaA,ECK0770,JW0764,4_3,"",""
6,8,G,2,15,14,1,30,27,speE,ECK0120,JW0117,4_3,"",""
6,8,H,2,15,16,1,30,31,renD,ECK0533,JW0530,4_3,"",""
6,9,A,2,17,2,1,34,3,coaE,ECK0103,JW0100,3_0,"",""
6,9,B,2,17,4,1,34,7,ykfA,ECK0255,JW0243,4_3,"",""
6,9,C,2,17,6,1,34,11,empty,empty,JW0299,1_1,"",""
6,9,D,2,17,8,1,34,15,empty,empty,JW0301,1_1,"",""
6,9,E,2,17,10,1,34,19,yahL,ECK0324,JW0318,4_3,"",""
6,9,F,2,17,12,1,34,23,aceE,ECK0113,JW0110,4_3,"",""
6,9,G,2,17,14,1,34,27,lpd,ECK0115,JW0112,4_3,"",""
6,9,H,2,17,16,1,34,31,fbp,ECK4227,JW4191,4_3,"",""
6,10,A,2,19,2,1,38,3,cusR,ECK0563,JW0560,4_3,"",""
6,10,B,2,19,4,1,38,7,envZ,ECK3391,JW3367,4_3,"",""
6,10,C,2,19,6,1,38,11,glgC,ECK3416,JW3393,4_3,"",""
6,10,D,2,19,8,1,38,15,ppk,ECK2497,JW2486,4_3,"",""
6,10,E,2,19,10,1,38,19,ackA,ECK2290,JW2293,4_3,"",""
6,10,F,2,19,12,1,38,23,yfdV,ECK2368,JW2369,4_3,"",""
6,10,G,2,19,14,1,38,27,ypdI,ECK2372,JW2373,4_3,"",""
6,10,H,2,19,16,1,38,31,yfeU,ECK2423,JW2421,4_3,"",""
6,11,A,2,21,2,1,42,3,empty,empty,JW2494,1_1,"",""
6,11,B,2,21,4,1,42,7,yfgM,ECK2509,JW2497,4_3,"",""
6,11,C,2,21,6,1,42,11,empty,empty,JW2534,1_1,"",""
6,11,D,2,21,8,1,42,15,empty,empty,JW2574,1_1,"",""
6,11,E,2,21,10,1,42,19,yfiN,ECK2601,JW2585,4_3,"",""
6,11,F,2,21,12,1,42,23,empty,empty,JW2606,1_1,"",""
6,11,G,2,21,14,1,42,27,empty,empty,JW2616,1_1,"",""
6,11,H,2,21,16,1,42,31,yfjV,ECK2636,JW2621,4_3,"",""
6,12,A,2,23,2,1,46,3,empty,empty,JW2622,1_1,"",""
6,12,B,2,23,4,1,46,7,ypjB,ECK2646,JW2629,4_3,"",""
6,12,C,2,23,6,1,46,11,empty,empty,JW2630,1_1,"",""
6,12,D,2,23,8,1,46,15,empty,empty,JW2632,1_1,"",""
6,12,E,2,23,10,1,46,19,yqaD,ECK2652,JW2633,4_3,"",""
6,12,F,2,23,12,1,46,23,empty,empty,JW2678,1_1,"",""
6,12,G,2,23,14,1,46,27,hha,ECK0454,JW0449,4_3,"",""
6,12,H,2,23,16,1,46,31,flgM,ECK1056,JW1058,1_3,"",""
6.5,1,A,23,1,2,6,1,4,acpP,ECK1080,JW1080,SPA,"",""
6.5,1,B,23,1,4,6,1,8,cysS,ECK0519,JW0515,SPA,"",""
6.5,1,C,23,1,6,6,1,12,fabB,ECK2317,JW2320,SPA,"",""
6.5,1,D,23,1,8,6,1,16,ftsK,ECK0881,JW0873,SPA,"",""
6.5,1,E,23,1,10,6,1,20,holA,ECK0633,JW0635,SPA,"",""
6.5,1,F,23,1,12,6,1,24,kdtA,ECK3623-C,JW3608-C,SPA,"",""
6.5,1,G,23,1,14,6,1,28,mukB,ECK0915,JW0907,SPA,"",""
6.5,1,H,23,1,16,6,1,32,nusG,ECK3973,JW3945,SPA,"",""
6.5,2,A,23,3,2,6,5,4,accD,ECK2310,JW2313,SPA,"",""
6.5,2,B,23,3,4,6,5,8,def,ECK3273,JW3248,SPA,"",""
6.5,2,C,23,3,6,6,5,12,fabD,ECK1078,JW1078,SPA,"",""
6.5,2,D,23,3,8,6,5,16,ftsX,ECK3446,JW3427,SPA,"",""
6.5,2,E,23,3,10,6,5,20,holB,ECK1085,JW1085,SPA,"",""
6.5,2,F,23,3,12,6,5,24,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0635___JW0637___leuS"
6.5,2,G,23,3,14,6,5,28,mukE,ECK0914,JW0906,SPA,"",""
6.5,2,H,23,3,16,6,5,32,pgk,ECK2922,JW2893,SPA,"",""
6.5,3,A,23,5,2,6,9,4,acpS,ECK2561,JW2547,SPA,"",""
6.5,3,B,23,5,4,6,9,8,der,ECK2507,JW5403,SPA,"",""
6.5,3,C,23,5,6,6,9,12,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0179-C___JW0175-C___fabZ"
6.5,3,D,23,5,8,6,9,16,ftsZ,ECK0096,JW0093,SPA,"",""
6.5,3,E,23,5,10,6,9,20,infA,ECK0875,JW0867,SPA,"",""
6.5,3,F,23,5,12,6,9,24,lexA,ECK4035,JW4003,SPA,"",""
6.5,3,G,23,5,14,6,9,28,mukF,ECK0913,JW0905,SPA,"",""
6.5,3,H,23,5,16,6,9,32,pheS,ECK1712,JW5277,SPA,"",""
6.5,4,A,23,7,2,6,13,4,adk,ECK0468,JW0463,SPA,"",""
6.5,4,B,23,7,4,6,13,8,dnaA,ECK3694,JW3679,SPA,"",""
6.5,4,C,23,7,6,6,13,12,fbaA,ECK2921,JW2892,SPA,"",""
6.5,4,D,23,7,8,6,13,16,fusA,ECK3327,JW3302,SPA,"",""
6.5,4,E,23,7,10,6,13,20,infC,ECK1716,JW5829,SPA,"",""
6.5,4,F,23,7,12,6,13,24,ligA,ECK2406,JW2403,SPA,"",""
6.5,4,G,23,7,14,6,13,28,murA,ECK3178,JW3156,SPA,"",""
6.5,4,H,23,7,16,6,13,32,pheT,ECK1711,JW1703,SPA,"",""
6.5,5,A,23,9,2,6,17,4,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK4077___JW5724___alsK"
6.5,5,B,23,9,4,6,17,8,dnaB,ECK4044,JW4012,SPA,"",""
6.5,5,C,23,9,6,6,17,12,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK2607___JW5414___ffh"
6.5,5,D,23,9,8,6,17,16,gapA,ECK1777,JW1768,SPA,"",""
6.5,5,E,23,9,10,6,17,20,ispA,ECK0415,JW0411,SPA,"",""
6.5,5,F,23,9,12,6,17,24,lolA,ECK0882-C,JW0874-C,SPA,"",""
6.5,5,G,23,9,14,6,17,28,murB,ECK3964,JW3940,SPA,"",""
6.5,5,H,23,9,16,6,17,32,plsC,ECK3009,JW2986,SPA,"",""
6.5,6,A,23,11,2,6,21,4,aspS,ECK1867,JW1855,SPA,"",""
6.5,6,B,23,11,4,6,21,8,dnaE,ECK0183,JW0179,SPA,"",""
6.5,6,C,23,11,6,6,21,12,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0672___JW0671___fldA"
6.5,6,D,23,11,8,6,21,16,glmS,ECK3722,JW3707,SPA,"",""
6.5,6,E,23,11,10,6,21,20,ispE,ECK1196,JW1199,SPA,"",""
6.5,6,F,23,11,12,6,21,24,lolB,ECK1197,JW1200,SPA,"",""
6.5,6,G,23,11,14,6,21,28,murC,ECK0092,JW0089,SPA,"",""
6.5,6,H,23,11,16,6,21,32,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK4222___JW4185___ppa"
6.5,7,A,23,13,2,6,25,4,birA,ECK3965,JW3941,SPA,"",""
6.5,7,B,23,13,4,6,25,8,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK3693___JW3678___dnaN"
6.5,7,C,23,13,6,6,25,12,folA,ECK0049,JW0047,SPA,"",""
6.5,7,D,23,13,8,6,25,16,glmU,ECK3723,JW3708,SPA,"",""
6.5,7,E,23,13,10,6,25,20,ispF,ECK2741,JW2716,SPA,"",""
6.5,7,F,23,13,12,6,25,24,lpxA,ECK0180,JW0176,SPA,"",""
6.5,7,G,23,13,14,6,25,28,murD,ECK0089,JW0086,SPA,"",""
6.5,7,H,23,13,16,6,25,32,prfA,ECK1199,JW1202,SPA,"",""
6.5,8,A,23,15,2,6,29,4,can,ECK0125,JW0122,SPA,"",""
6.5,8,B,23,15,4,6,29,8,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0464___JW0459___dnaX"
6.5,8,C,23,15,6,6,29,12,folC,ECK2309,JW2312,SPA,"",""
6.5,8,D,23,15,8,6,29,16,gltX,ECK2394,JW2395,SPA,"",""
6.5,8,E,23,15,10,6,29,20,ispG,ECK2511,JW2499,SPA,"",""
6.5,8,F,23,15,12,6,29,24,lpxB,ECK0181,JW0177,SPA,"",""
6.5,8,G,23,15,14,6,29,28,murE,ECK0086-C,JW0083-C,SPA,"",""
6.5,8,H,23,15,16,6,29,32,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0194___JW0190___proS"
6.5,9,A,23,17,2,6,33,4,cca,ECK3046,JW3028,SPA,"",""
6.5,9,B,23,17,4,6,33,8,dut,ECK3630,JW3615,SPA,"",""
6.5,9,C,23,17,6,6,33,12,frr,ECK0171,JW0167,SPA,"",""
6.5,9,D,23,17,8,6,33,16,glyQ,ECK3548,JW3531,SPA,"",""
6.5,9,E,23,17,10,6,33,20,ispH,ECK0030,JW0027,SPA,"",""
6.5,9,F,23,17,12,6,33,24,lpxC,ECK0097-C,JW0094-C,SPA,"",""
6.5,9,G,23,17,14,6,33,28,murF,ECK0087,JW0084,SPA,"",""
6.5,9,H,23,17,16,6,33,32,prsA,ECK1195,JW1198,SPA,"",""
6.5,10,A,23,19,2,6,37,4,coaD,ECK3624,JW3609,SPA,"",""
6.5,10,B,23,19,4,6,37,8,dxs,ECK0414,JW0410,SPA,"",""
6.5,10,C,23,19,6,6,37,12,ftsA,ECK0095-C,JW0092-C,SPA,"",""
6.5,10,D,23,19,8,6,37,16,gmk,ECK3638,JW3623,SPA,"",""
6.5,10,E,23,19,10,6,37,20,ispU,ECK0173,JW0169,SPA,"",""
6.5,10,F,23,19,12,6,37,24,map,ECK0166,JW0163,SPA,"",""
6.5,10,G,23,19,14,6,37,28,murG,ECK0091,JW0088,SPA,"",""
6.5,10,H,23,19,16,6,37,32,purB,ECK1117,JW1117,SPA,"",""
6.5,11,A,23,21,2,6,41,4,cydA,ECK0721,JW0722,SPA,"",""
6.5,11,B,23,21,4,6,41,8,eno,ECK2773,JW2750,SPA,"",""
6.5,11,C,23,21,6,6,41,12,ftsE,ECK3447,JW3428,SPA,"",""
6.5,11,D,23,21,8,6,41,16,groS,ECK4136,JW4102,SPA,"",""
6.5,11,E,23,21,10,6,41,20,kdsA,ECK1203,JW1206,SPA,"",""
6.5,11,F,23,21,12,6,41,24,metK,ECK2937,JW2909,SPA,"",""
6.5,11,G,23,21,14,6,41,28,murI,ECK3959,JW5550,SPA,"",""
6.5,11,H,23,21,16,6,41,32,pyrH,ECK0170,JW0166,SPA,"",""
6.5,12,A,23,23,2,6,45,4,cydC,ECK0877,JW0869,SPA,"",""
6.5,12,B,23,23,4,6,45,8,era,ECK2564,JW2550,SPA,"",""
6.5,12,C,23,23,6,6,45,12,ftsH,ECK3167,JW3145,SPA,"",""
6.5,12,D,23,23,8,6,45,16,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK2019___JW2006___hisS"
6.5,12,E,23,23,10,6,45,20,kdsB,ECK0909,JW0901,SPA,"",""
6.5,12,F,23,23,12,6,45,24,mreB,ECK3239,JW3220,SPA,"",""
6.5,12,G,23,23,14,6,45,28,nadE,ECK1738,JW1729,SPA,"",""
6.5,12,H,23,23,16,6,45,32,ribB,ECK3032,JW3009,SPA,"",""
6.6,1,A,24,1,2,6,2,4,acpP,ECK1080,JW1080,SPA,"",""
6.6,1,B,24,1,4,6,2,8,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0519___JW0515___cysS"
6.6,1,C,24,1,6,6,2,12,fabB,ECK2317,JW2320,SPA,"",""
6.6,1,D,24,1,8,6,2,16,ftsK,ECK0881,JW0873,SPA,"",""
6.6,1,E,24,1,10,6,2,20,holA,ECK0633,JW0635,SPA,"",""
6.6,1,F,24,1,12,6,2,24,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK3623-C___JW3608-C___kdtA"
6.6,1,G,24,1,14,6,2,28,mukB,ECK0915,JW0907,SPA,"",""
6.6,1,H,24,1,16,6,2,32,nusG,ECK3973,JW3945,SPA,"",""
6.6,2,A,24,3,2,6,6,4,accD,ECK2310,JW2313,SPA,"",""
6.6,2,B,24,3,4,6,6,8,def,ECK3273,JW3248,SPA,"",""
6.6,2,C,24,3,6,6,6,12,fabD,ECK1078,JW1078,SPA,"",""
6.6,2,D,24,3,8,6,6,16,ftsX,ECK3446,JW3427,SPA,"",""
6.6,2,E,24,3,10,6,6,20,holB,ECK1085,JW1085,SPA,"",""
6.6,2,F,24,3,12,6,6,24,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0635___JW0637___leuS"
6.6,2,G,24,3,14,6,6,28,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0914___JW0906___mukE"
6.6,2,H,24,3,16,6,6,32,pgk,ECK2922,JW2893,SPA,"",""
6.6,3,A,24,5,2,6,10,4,acpS,ECK2561,JW2547,SPA,"",""
6.6,3,B,24,5,4,6,10,8,der,ECK2507,JW5403,SPA,"",""
6.6,3,C,24,5,6,6,10,12,empty,empty,empty,SPA,wrong clone,"wrong clone, was: ___ECK0179-C___JW0175-C___fabZ"
6.6,3,D,24,5,8,6,10,16,ftsZ,ECK0096,JW0093,SPA,"",""
6.6,3,E,24,5,10,6,10,20,infA,ECK0875,JW0867,SPA,"",""
6.6,3,F,24,5,12,6,10,24,lexA,ECK4035,JW4003,SPA,"",""
6.6,3,G,24,5,14,6,10,28,mukF,ECK0913,JW0905,SPA,"",""
6.6,3,H,24,5,16,6,10,32,pheS,ECK1712,JW5277,SPA,"",""
6.6,4,A,24,7,2,6,14,4,adk,ECK0468,JW0463,SPA,"",""
