gene,log2fc,padj
not_JW1181,-0.094503560756573,0.134159464142596
gntU,0.039268904237933,0.134159464142596
yhcB,-0.159046819036653,0.134232136556892
lldD,0.044161026260945,0.13466375261033
rng,-0.111848928472284,0.136173194206845
dnaX,-0.0927643621224541,0.136325283069991
dtd,0.10769403190848,0.136580724819432
kdgT,-0.0955469704355169,0.136580724819432
yfjJ,0.0818943513307157,0.136580724819432
yadS,0.0517440146510284,0.136580724819432
pck,0.0474731230929976,0.136580724819432
dsbB,0.115500059377155,0.137463928242136
dcuC,0.0535639259697523,0.138641193080975
murC,0.0675312959777173,0.139013037016881
hcaB,-0.0723351612368769,0.139013037016881
not_JW0295,0.0514886253806463,0.139013037016881
glgP,-0.0656635576744666,0.139013037016881
yidG,0.213664339030181,0.139013037016881
cld,-0.0695370378286497,0.139013037016881
yfcO,-0.0512103944098973,0.139013037016881
hisM,0.0429575994342556,0.139013037016881
mppA,-0.0530455283564614,0.139013037016881
yjeH,-0.0661337554992361,0.139013037016881
yfbM,-0.100589023165695,0.1393917736408
ynfC,-0.0991039018840182,0.1393917736408
hypB,0.0990201473544618,0.1393917736408
cirA,0.0694463747905602,0.1393917736408
not_JW1356,-0.0481510777550349,0.1393917736408
ymfJ,0.0577173024413259,0.1393917736408
appC,0.0797882343121166,0.1393917736408
yhfA,0.0664081631474849,0.139852537444832
yfaW,0.0487646634031285,0.139852537444832
yzcX,-0.132156015547719,0.139852537444832
kefG,0.0466429414435492,0.139852537444832
atpA,-0.230847934167262,0.139852537444832
yagQ,0.0637615534622149,0.139852537444832
caiA,-0.0496686991403004,0.139852537444832
tap,-0.0651405863742375,0.139852537444832
plsC,-0.10834389747924,0.139852537444832
emrY,0.0558081274075331,0.140326984201266
cpdA,-0.0645107992590217,0.141426115034856
rpe,0.0666634254020699,0.141426115034856
crcA,0.0837840842193416,0.141426115034856
dgoK,0.0660460151246697,0.141426115034856
nlpI,0.0749137575256619,0.141426115034856
hsdS,0.0699463759141058,0.141426115034856
paaI,0.0630712925205132,0.14177850906335
yehK,0.0759079937595283,0.14177850906335
yjiW,-0.0587246848048234,0.14177850906335
exuT,-0.0598002533659021,0.142386025413225
yafQ,0.0543161938907583,0.142386025413225
yrbG,0.0605247209308927,0.142386025413225
aaeR,-0.0560138109967766,0.142386025413225
rho,-0.103018159067083,0.142386025413225
yoaI,0.0523358699952547,0.142386025413225
ydcP,-0.108286371332072,0.142386025413225
dusB,-0.06261330156514,0.142386025413225
hokD,0.0531480269792911,0.142386025413225
yebS,-0.0548708420050213,0.142513453116316
ispU,-0.107594120389266,0.142513453116316
pppA,0.0704058260903613,0.142894289396694
yihN,0.0599391206101257,0.143274299557163
ycfK,-0.141501027079536,0.14338125111917
yhiI,-0.078882005864952,0.14338125111917
pitB,0.0541086295608442,0.14338125111917
clcB,-0.189742045425789,0.144160836918298
not_JW1008,0.0771818066476296,0.14439511516059
atpI,-0.111400157173497,0.145307218352696
basS,0.093769764524279,0.145324296852668
yccM,0.0757266267488069,0.145487470023811
ygjD,0.0826397538314735,0.145531074382193
ihfA,-0.112963282081117,0.145978583319312
ybdL,0.0863428855973146,0.148171887393702
dsdA,0.0503258050010526,0.148171887393702
dut,-0.0572121456196336,0.148171887393702
cspC,0.0740272594318857,0.148171887393702
ytfT,-0.0732847218695875,0.149575573068665
not_JW1105,0.13000678720696,0.151457150905683
yfaE,-0.0730180593228728,0.152523110087873
yhdU,0.0832777158676653,0.152523110087873
atpC,-0.315353315132205,0.152523110087873
uxuR,-0.042457568074408,0.152523110087873
not_JW1476,0.13114934016917,0.152523110087873
not_JW1513,0.0652312171951331,0.152523110087873
yneH,-0.0441454618882536,0.152523110087873
aer,-0.0676750026099672,0.152523110087873
cbl,0.15001991551309,0.153017423296954
ymgD,-0.11507756884431,0.154131740126645
ycdY,-0.130539343207904,0.154531560346647
yeeP,-0.0958007936166242,0.154531560346647
xdhC,-0.0613333317671175,0.154531560346647
yiaT,0.0537152819417195,0.154531560346647
ybbJ,0.054496328457885,0.155148106714214
malX,0.115366490596754,0.155148106714214
yiiF,0.0495302471444766,0.155148106714214
fliA,0.0481594641104528,0.155148106714214
not_JW2065,0.197177460441665,0.155148106714214
pioO,0.179448972053407,0.155148106714214
not_JW0576,0.491330105049862,0.155327507618201
ydfP,0.102716173386502,0.15623998542872
asnA,-0.0493710448763633,0.15623998542872
yeeT,0.0720625451815264,0.156263894814979
not_JW5326,0.0810203201127072,0.157223998347241
nadA,0.104728663690672,0.157223998347241
gyrA,0.165168165260424,0.157344347814086
wzb,-0.15700759650018,0.159288517295112
recC,0.0765267476575118,0.160894949866154
yhgN,-0.0707484724610479,0.161058333099782
ygfX,0.0598877953551917,0.161275337039355
not_JW0417,-0.0497782491800176,0.161382628164888
yjbO,-0.0827668992159948,0.161382628164888
yqjH,-0.0527734002827043,0.161787959163088
yhhY,-0.0422437714562492,0.161787959163088
ynfB,0.0584573545157022,0.161787959163088
not_JW0575,0.104797949513554,0.16329731454876
ppiA,0.0511752131300361,0.163742308058701
yahJ,-0.0451313314423928,0.163770305786205
not_JW0977,0.0611245471284758,0.165027177109827
not_JW5765,-0.0523768518691603,0.165339724006246
tfaD,-0.0687215631046751,0.166062893002369
yoaK,0.0867359294827937,0.167288184684572
recA,0.108783169529974,0.168565204610338
yoeI,0.0820690625235705,0.169292132999371
ftsA,-0.0739840042482852,0.169292132999371
rne,0.0540698143635169,0.169292132999371
yihL,0.0468618475904118,0.169634131226547
not_JW3727,0.067867173617978,0.169786035025095
malK,-0.203072522099964,0.169786035025095
ygfQ,0.0598282180930395,0.169786035025095
aroA,0.114013730675853,0.169786035025095
not_JW0480,-0.0644103301304301,0.17084805817888
hscB,-0.0993877474132693,0.17084805817888
yhdN,0.0789176123405886,0.171805338830571
imp-kan,0.0925775678364822,0.171982243027823
hypA,0.0540931588192462,0.171982243027823
not_JW0623,-0.233831086401547,0.172007446927805
ychN,-0.0679732532729586,0.172007446927805
not_JW5101,-0.084478935853418,0.172007446927805
prpE,0.0482529209248532,0.172007446927805
yfeC,-0.0656330049620268,0.172007446927805
fepC,0.199111069739766,0.172782305369025
eutE,0.0594075450119784,0.17329564167873
frr,0.0640532868227559,0.173449731733139
not_JW2613,0.10296238312349,0.174482169671678
ymfN,-0.0785110867246176,0.174482169671678
ompL,0.0791153675713908,0.174969793877528
xdhB,0.0553587874195116,0.174969793877528
pphA,0.0609871183381667,0.175454434189165
napB,-0.104728029203831,0.175739484430956
metK,-0.0609181588542229,0.175739484430956
rfaF,-0.16657118602178,0.175874187871673
trpA,0.103804735547552,0.175924578299224
rfaZ,-0.0545269887757147,0.176363128245359
not_JW1456,0.160729478355408,0.176363128245359
ycbW,-0.0514748874917817,0.176363128245359
hcaC,0.0590249338799483,0.176562707154196
hycB,0.134712320134793,0.177392477234119
yohP,-0.0595520012051683,0.177392477234119
yidR,0.110742637582896,0.177655906337142
